frame_num,track_id,x,y,color
113,15,97.14,430.26,B
113,38,95.72,-12.45,A
114,3,301.67,286.11,A
114,1,334.47,478.85,A
114,11,138.68,311.28,B
114,16,125.97,336.51,B
114,10,140.79,112.15,B
114,4,129.38,361.18,B
114,5,208.78,144.31,A
114,24,305.56,165.27,A
114,23,141.41,159.5,A
114,8,135.96,182.68,B
114,2,123.4,430.62,B
114,13,108.37,363.83,B
114,39,105.22,443.96,A
114,12,109.97,389.74,B
114,31,168.85,7.73,A
114,6,82.19,410.29,B
114,9,86.79,398.93,B
114,7,121.28,437.61,A
115,1,334.87,476.91,A
115,3,302.79,286.84,A
115,16,127.29,337.53,B
115,11,138.34,310.52,B
115,5,211.19,148.72,A
115,2,123.32,430.95,B
115,4,130.18,361.16,B
115,23,142.6,161.66,A
115,24,304.82,162.2,A
115,10,141.47,111.07,B
115,13,108.36,363.92,B
115,8,134.07,181.02,B
115,39,106.61,445.77,A
115,31,170.0,7.4,A
115,15,94.16,425.91,B
115,12,110.1,388.64,B
115,7,120.87,438.57,A
115,9,87.41,399.84,B
116,1,335.61,476.16,A
116,3,304.72,289.25,A
116,16,127.41,337.47,B
116,4,129.45,360.59,B
116,11,138.2,310.43,B
116,23,143.25,162.65,A
116,5,216.24,157.62,A
116,24,305.12,160.42,A
116,10,143.11,110.43,B
116,2,123.33,430.04,B
116,39,108.31,447.1,A
116,8,135.46,184.89,B
116,31,169.9,4.09,A
116,13,108.22,363.74,B
116,9,87.4,398.94,B
116,12,110.41,387.87,B
116,15,88.47,420.27,B
116,7,119.87,439.02,A
117,1,335.7,476.29,A
117,3,305.08,289.47,A
117,16,127.51,337.72,B
117,11,138.37,310.83,B
117,4,129.4,360.77,B
117,23,143.76,163.25,A
117,5,216.66,157.8,A
117,24,305.38,159.84,A
117,2,123.27,429.88,B
117,10,143.3,110.45,B
117,8,136.34,185.53,B
117,39,108.28,447.24,A
117,31,169.48,2.36,A
117,13,108.08,363.6,B
117,9,87.54,399.14,B
117,12,110.25,387.79,B
117,15,87.69,419.64,B
117,7,119.53,438.68,A
118,1,336.97,476.84,A
118,3,306.6,292.15,A
118,4,129.38,361.1,B
118,16,128.93,339.39,B
118,11,138.75,311.76,B
118,23,144.22,164.31,A
118,5,218.92,160.46,A
118,10,146.08,111.21,B
118,24,307.2,165.9,A
118,2,122.55,430.53,B
118,8,137.25,188.66,B
118,9,88.38,397.31,B
118,13,108.26,364.03,B
118,7,118.99,439.84,A
118,31,173.23,6.58,A
118,15,94.79,429.7,B
118,12,111.19,388.31,B
119,1,338.43,477.88,A
119,3,307.95,294.71,A
119,4,128.98,362.08,B
119,11,138.64,311.94,B
119,10,147.77,111.31,B
119,5,222.4,164.51,A
119,23,144.29,164.76,A
119,8,140.78,194.59,B
119,24,307.7,167.01,A
119,2,121.58,430.62,B
119,16,129.0,339.33,B
119,31,174.43,2.03,A
119,9,88.89,396.98,B
119,15,95.48,430.5,B
119,13,108.77,364.38,B
119,7,115.66,440.66,A
119,12,112.96,388.98,B
119,39,109.65,448.36,A
120,1,339.43,477.23,A
120,4,128.7,362.04,B
120,3,308.8,297.33,A
120,11,138.73,311.74,B
120,8,141.35,195.79,B
120,10,148.84,110.11,B
120,16,128.84,339.34,B
120,23,142.82,162.14,A
120,5,222.98,163.82,A
120,24,304.43,168.02,A
120,2,120.73,430.41,B
120,15,95.82,430.66,B
120,9,90.8,398.72,B
120,13,109.04,364.49,B
120,31,175.97,2.82,A
120,7,115.74,441.95,A
120,12,115.19,390.85,B
120,39,110.78,448.98,A
121,1,340.83,477.19,A
121,4,128.73,362.39,B
121,3,308.56,296.4,A
121,11,138.69,311.84,B
121,8,139.27,194.42,B
121,23,144.08,163.99,A
121,24,305.25,167.35,A
121,10,150.31,110.08,B
121,16,128.92,339.66,B
121,5,224.13,162.97,A
121,2,120.01,430.98,B
121,12,114.4,389.52,B
121,9,92.29,399.43,B
121,15,98.01,434.04,B
121,13,108.97,364.29,B
121,7,113.72,442.38,A
121,31,177.15,2.0,A
121,39,110.13,449.05,A
122,1,342.32,477.36,A
122,4,128.17,362.39,B
122,11,138.71,312.35,B
122,3,308.67,299.15,A
122,8,139.72,196.84,B
122,23,145.32,167.2,A
122,16,129.05,340.55,B
122,5,224.82,162.34,A
122,24,304.15,170.44,A
122,10,152.88,110.71,B
122,2,120.13,430.79,B
122,9,93.97,400.75,B
122,15,96.65,432.88,B
122,13,108.32,364.04,B
122,12,115.97,391.43,B
122,39,111.89,450.28,A
122,31,180.43,6.59,A
122,7,112.5,440.62,A
123,1,342.27,477.16,A
123,4,128.16,362.4,B
123,3,308.65,299.06,A
123,11,138.7,312.36,B
123,23,145.39,167.2,A
123,8,139.7,196.77,B
123,16,129.05,340.58,B
123,5,224.73,162.06,A
123,24,304.13,170.37,A
123,10,152.96,110.82,B
123,2,120.07,430.86,B
123,9,93.91,400.81,B
123,13,108.27,364.07,B
123,15,96.69,433.09,B
123,12,115.9,391.44,B
123,39,111.79,450.32,A
123,31,180.4,6.53,A
123,7,112.43,440.67,A
124,1,343.14,474.65,A
124,4,127.34,360.24,B
124,3,307.49,296.98,A
124,11,137.95,311.41,B
124,8,138.85,196.02,B
124,23,146.94,169.84,A
124,24,300.57,168.42,A
124,5,224.27,158.66,A
124,16,128.5,339.9,B
124,12,115.22,390.13,B
124,10,154.49,108.62,B
124,31,182.38,6.59,A
124,2,119.98,430.71,B
124,15,99.51,437.11,B
124,9,94.95,401.41,B
124,13,107.56,363.23,B
124,7,114.92,448.14,A
125,1,344.06,474.21,A
125,4,126.41,360.33,B
125,3,307.67,297.93,A
125,11,137.37,310.71,B
125,23,148.29,172.21,A
125,8,139.26,196.86,B
125,12,114.64,388.91,B
125,5,229.7,167.19,A
125,24,300.42,169.11,A
125,10,154.86,106.63,B
125,16,129.17,340.65,B
125,15,99.57,437.22,B
125,9,95.2,401.19,B
125,2,119.01,432.01,B
125,7,116.12,451.3,A
125,13,106.78,362.41,B
125,31,185.58,7.98,A
126,1,344.53,473.31,A
126,4,124.83,360.69,B
126,3,307.62,298.61,A
126,11,136.9,310.61,B
126,23,149.16,173.49,A
126,8,137.69,195.12,B
126,12,115.21,389.83,B
126,5,231.49,167.61,A
126,24,300.01,168.44,A
126,10,155.04,105.4,B
126,16,129.31,340.89,B
126,6,85.3,420.16,B
126,9,95.26,400.06,B
126,2,119.27,432.65,B
126,39,117.46,454.68,A
126,13,105.28,361.2,B
126,7,107.38,442.78,A
127,1,345.95,472.44,A
127,3,308.02,297.77,A
127,23,148.98,173.84,A
127,11,136.35,310.48,B
127,24,301.67,168.64,A
127,4,123.08,359.97,B
127,8,138.02,195.77,B
127,12,114.7,388.92,B
127,10,156.6,105.02,B
127,2,117.84,431.27,B
127,5,234.54,169.64,A
127,16,129.51,340.63,B
127,6,82.76,418.34,B
127,9,95.34,399.06,B
127,7,117.39,455.65,A
127,13,104.02,359.93,B
127,31,188.53,4.39,A
128,1,346.28,471.79,A
128,24,301.79,168.87,A
128,11,135.1,309.32,B
128,23,149.01,174.28,A
128,12,113.88,388.02,B
128,8,142.14,202.91,B
128,16,129.74,340.71,B
128,3,308.24,298.77,A
128,10,158.95,105.66,B
128,4,120.22,357.94,B
128,2,116.63,431.02,B
128,5,234.07,166.82,A
128,39,117.68,456.79,A
128,15,101.32,440.91,B
128,9,97.92,401.87,B
128,13,102.9,358.39,B
128,31,191.63,6.82,A
128,7,110.41,448.62,A
129,1,346.37,471.8,A
129,24,301.8,168.77,A
129,11,135.07,309.32,B
129,23,148.98,174.28,A
129,12,113.84,388.01,B
129,8,142.1,202.87,B
129,16,129.73,340.73,B
129,10,158.92,105.62,B
129,3,308.31,298.79,A
129,4,120.22,357.98,B
129,2,116.57,430.95,B
129,5,234.09,166.79,A
129,39,117.64,456.78,A
129,15,101.26,440.89,B
129,9,97.87,401.86,B
129,13,102.87,358.4,B
129,31,191.66,6.88,A
129,7,112.06,449.49,A
130,1,346.35,471.76,A
130,12,113.81,388.39,B
130,11,134.5,309.41,B
130,16,129.78,340.74,B
130,8,142.02,203.84,B
130,24,301.6,168.67,A
130,23,148.27,173.53,A
130,3,308.39,300.94,A
130,5,235.2,165.09,A
130,10,159.2,104.14,B
130,2,115.91,430.12,B
130,39,117.64,456.69,A
130,4,118.79,358.11,B
130,15,96.0,436.35,B
130,9,100.26,403.99,B
130,13,101.15,356.55,B
130,31,191.28,1.59,A
131,1,348.03,471.27,A
131,16,130.93,341.87,B
131,12,113.95,388.98,B
131,11,134.21,308.97,B
131,24,302.98,168.09,A
131,5,237.96,165.68,A
131,8,144.18,207.57,B
131,39,117.54,456.16,A
131,9,101.24,404.66,B
131,3,310.12,302.76,A
131,13,100.21,355.44,B
131,2,114.03,429.47,B
131,10,161.54,104.59,B
131,4,117.33,357.29,B
131,23,150.92,176.98,A
131,15,97.61,438.7,B
131,31,195.97,4.65,A
131,7,105.97,445.17,A
132,16,131.16,342.17,B
132,1,348.51,469.13,A
132,8,145.47,209.92,B
132,39,118.69,457.22,A
132,11,133.77,309.06,B
132,12,112.11,386.99,B
132,23,151.67,178.02,A
132,5,239.55,165.33,A
132,24,303.64,167.23,A
132,9,101.12,404.98,B
132,13,100.25,355.67,B
132,31,199.7,8.7,A
132,3,310.23,303.52,A
132,10,163.97,103.02,B
132,2,112.89,429.46,B
132,15,93.03,434.32,B
132,4,115.04,355.62,B
133,16,131.24,341.8,B
133,1,347.95,468.2,A
133,8,146.22,212.15,B
133,11,133.33,308.69,B
133,3,310.13,305.29,A
133,23,151.76,177.93,A
133,5,239.55,164.21,A
133,24,303.15,166.48,A
133,39,120.86,458.68,A
133,12,113.0,388.19,B
133,13,100.43,356.09,B
133,31,199.07,7.16,A
133,9,101.91,405.1,B
133,10,164.79,102.2,B
133,7,100.98,444.72,A
133,2,112.35,430.28,B
133,15,88.48,428.64,B
133,4,114.36,355.82,B
134,1,348.68,467.59,A
134,3,311.7,306.93,A
134,8,145.5,210.44,B
134,23,154.4,182.53,A
134,11,133.48,309.18,B
134,5,243.02,167.38,A
134,24,304.88,167.28,A
134,9,103.03,405.83,B
134,7,100.74,447.33,A
134,12,113.11,388.73,B
134,39,123.22,460.33,A
134,10,166.5,102.04,B
134,13,100.47,356.5,B
134,16,131.62,342.66,B
134,31,202.26,8.84,A
134,2,111.47,430.69,B
134,15,88.48,429.04,B
134,4,110.99,353.51,B
135,1,348.69,467.6,A
135,3,311.69,306.91,A
135,8,145.48,210.4,B
135,23,154.45,182.62,A
135,11,133.5,309.23,B
135,5,242.98,167.28,A
135,24,304.87,167.29,A
135,9,103.03,405.82,B
135,7,100.73,447.31,A
135,12,113.12,388.75,B
135,39,123.23,460.34,A
135,10,166.54,102.11,B
135,13,100.48,356.5,B
135,16,131.62,342.65,B
135,31,202.22,8.77,A
135,2,111.45,430.68,B
135,15,88.33,428.87,B
135,4,110.97,353.48,B
136,1,348.43,466.15,A
136,3,311.13,307.39,A
136,16,131.48,342.8,B
136,8,144.53,208.97,B
136,5,246.25,172.4,A
136,11,133.45,309.01,B
136,23,155.83,185.25,A
136,4,110.41,354.5,B
136,12,112.47,388.09,B
136,24,304.94,168.11,A
136,9,102.96,404.84,B
136,10,164.11,94.3,B
136,7,101.48,448.38,A
136,13,100.2,355.51,B
136,39,124.84,460.41,A
136,31,203.0,8.26,A
136,15,88.04,428.38,B
136,2,112.1,431.72,B
137,1,348.86,464.03,A
137,3,312.71,310.21,A
137,16,131.02,342.37,B
137,4,108.9,353.63,B
137,11,132.8,307.76,B
137,5,249.28,173.3,A
137,23,156.62,185.34,A
137,8,144.94,209.25,B
137,7,100.24,447.57,A
137,24,306.67,167.95,A
137,10,165.65,92.66,B
137,9,104.16,404.51,B
137,39,126.15,458.78,A
137,12,112.91,389.27,B
137,31,206.31,8.01,A
137,15,82.89,421.76,B
137,13,100.38,355.2,B
137,2,110.71,431.75,B
137,41,13.93,348.53,A
137,38,98.95,-10.53,A
138,1,348.4,459.23,A
138,3,312.47,311.5,A
138,16,131.03,343.47,B
138,7,100.53,448.88,A
138,4,108.3,354.25,B
138,11,131.81,306.78,B
138,8,145.42,209.28,B
138,5,252.36,177.78,A
138,12,111.93,388.93,B
138,23,156.38,186.0,A
138,24,306.85,167.1,A
138,10,165.72,92.2,B
138,9,106.87,407.22,B
138,39,128.96,458.94,A
138,15,87.33,427.57,B
138,13,100.27,355.83,B
138,31,208.52,9.96,A
138,41,14.23,349.94,A
138,2,110.39,432.24,B
139,1,348.85,459.07,A
139,3,311.69,312.77,A
139,16,130.78,343.51,B
139,7,100.3,449.66,A
139,8,145.39,210.29,B
139,4,107.48,354.6,B
139,19,253.68,177.52,A
139,12,109.98,388.04,B
139,11,130.37,306.08,B
139,23,156.12,185.73,A
139,24,308.69,166.04,A
139,10,167.83,93.75,B
139,9,107.27,408.32,B
139,39,129.61,458.54,A
139,31,208.33,6.79,A
139,15,87.05,427.08,B
139,13,100.48,356.34,B
139,2,105.9,427.98,B
140,1,349.19,459.13,A
140,3,309.54,312.43,A
140,16,130.75,343.09,B
140,7,99.36,448.9,A
140,19,253.86,176.98,A
140,23,156.91,187.43,A
140,4,106.29,353.54,B
140,8,144.75,209.23,B
140,24,306.22,164.88,A
140,11,129.93,305.86,B
140,12,108.92,387.77,B
140,39,128.0,454.85,A
140,10,169.61,95.54,B
140,15,89.77,430.73,B
140,9,108.64,408.89,B
140,31,206.53,2.27,A
140,13,99.32,354.59,B
140,2,103.39,424.64,B
141,1,349.22,459.21,A
141,3,309.52,312.48,A
141,16,130.75,343.1,B
141,7,99.4,448.9,A
141,19,253.88,177.0,A
141,23,156.89,187.44,A
141,8,144.68,209.04,B
141,4,106.28,353.52,B
141,24,306.23,164.87,A
141,11,129.96,305.93,B
141,12,108.92,387.74,B
141,39,128.05,454.87,A
141,10,169.65,95.63,B
141,15,89.8,430.72,B
141,9,108.65,408.87,B
141,31,206.55,2.27,A
141,13,99.39,354.6,B
141,2,103.48,424.69,B
142,1,343.7,456.34,A
142,16,127.97,340.95,B
142,3,301.66,310.9,A
142,19,248.73,172.78,A
142,11,127.53,304.93,B
142,8,140.88,206.39,B
142,23,155.27,189.63,A
142,24,299.78,161.24,A
142,39,128.01,453.26,A
142,10,165.6,92.64,B
142,12,105.27,385.35,B
142,4,104.49,353.64,B
142,7,97.8,448.57,A
142,15,87.25,427.44,B
142,31,202.72,0.66,A
142,9,106.41,407.17,B
142,13,97.48,352.73,B
142,2,102.09,424.61,B
142,38,94.11,-10.1,A
143,1,343.24,455.4,A
143,16,128.2,341.38,B
143,3,298.97,310.9,A
143,23,154.75,190.58,A
143,10,166.13,92.84,B
143,24,299.11,160.22,A
143,11,126.2,303.19,B
143,8,141.81,209.11,B
143,19,246.86,168.15,A
143,12,104.62,385.39,B
143,39,130.87,453.81,A
143,4,99.97,349.54,B
143,9,106.9,407.38,B
143,2,104.41,427.32,B
143,15,87.94,428.18,B
143,31,204.6,5.95,A
143,41,15.4,355.0,A
143,7,96.81,449.46,A
143,13,98.27,353.77,B
144,1,343.73,454.76,A
144,3,298.24,310.27,A
144,23,155.72,191.97,A
144,11,126.56,303.9,B
144,16,128.37,342.08,B
144,8,143.08,211.13,B
144,10,169.83,95.0,B
144,12,102.29,384.47,B
144,7,96.5,450.01,A
144,24,301.09,159.73,A
144,39,133.18,454.64,A
144,2,100.69,423.38,B
144,4,95.91,348.04,B
144,13,100.19,355.77,B
144,9,105.9,407.83,B
144,31,210.08,13.6,A
144,15,85.65,426.44,B
144,41,14.56,356.14,A
145,1,342.52,454.4,A
145,3,297.02,311.64,A
145,16,128.62,343.93,B
145,11,126.63,304.64,B
145,23,157.63,196.63,A
145,8,145.47,216.37,B
145,42,253.91,178.14,B
145,10,171.26,94.14,B
145,7,96.02,451.21,A
145,4,96.65,351.21,B
145,2,98.59,422.68,B
145,39,135.49,455.51,A
145,31,212.3,18.24,A
145,36,302.88,162.29,A
145,12,100.47,384.34,B
145,13,100.86,356.61,B
145,9,104.81,407.59,B
145,15,87.31,430.3,B
146,1,341.73,454.27,A
146,3,295.49,311.01,A
146,16,128.01,343.51,B
146,11,126.31,305.64,B
146,23,158.2,198.76,A
146,8,144.96,216.13,B
146,42,254.04,176.82,B
146,36,302.85,160.39,A
146,7,95.58,450.95,A
146,2,99.03,424.18,B
146,12,99.22,384.39,B
146,39,136.95,455.36,A
146,10,171.0,91.07,B
146,4,95.88,351.64,B
146,31,210.52,13.05,A
146,9,103.3,406.75,B
146,15,85.4,429.04,B
146,13,100.11,357.4,B
147,1,341.7,454.34,A
147,3,295.34,310.86,A
147,16,127.96,343.37,B
147,11,125.66,304.51,B
147,23,158.23,199.03,A
147,8,145.5,217.01,B
147,42,253.68,176.28,B
147,36,302.71,160.45,A
147,7,95.65,450.82,A
147,2,98.83,423.78,B
147,12,99.24,384.2,B
147,39,136.96,455.25,A
147,10,169.0,87.16,B
147,4,96.11,351.73,B
147,31,210.5,12.59,A
147,9,103.41,406.77,B
147,15,85.72,429.25,B
147,13,99.92,356.87,B
148,1,344.08,452.6,A
148,3,298.95,311.76,A
148,16,129.67,343.31,B
148,11,127.93,305.73,B
148,23,161.79,199.31,A
148,8,149.28,218.82,B
148,42,261.28,180.99,B
148,36,308.97,162.98,A
148,39,138.87,453.62,A
148,9,102.3,405.17,B
148,12,98.57,382.82,B
148,7,94.55,449.48,A
148,2,99.29,424.47,B
148,13,100.56,356.32,B
148,10,175.25,86.77,B
148,15,84.58,428.97,B
148,41,12.62,358.21,A
148,31,213.59,7.19,A
148,4,95.57,350.75,B
149,11,127.28,304.91,B
149,3,298.72,313.62,A
149,16,129.49,343.3,B
149,1,341.62,448.16,A
149,23,161.52,199.18,A
149,39,139.15,452.7,A
149,7,94.3,450.93,A
149,9,100.18,403.72,B
149,12,97.53,382.14,B
149,2,97.3,424.27,B
149,42,262.78,180.87,B
149,8,149.24,217.77,B
149,10,175.05,81.96,B
149,13,100.58,356.73,B
149,36,311.04,165.32,A
149,31,215.09,6.56,A
149,15,82.21,428.24,B
149,41,11.75,357.83,A
149,4,96.24,351.29,B
150,1,341.91,447.18,A
150,11,126.36,303.37,B
150,39,141.5,453.33,A
150,42,264.6,179.84,B
150,16,130.08,343.95,B
150,23,161.11,199.39,A
150,7,93.55,451.88,A
150,3,297.4,314.13,A
150,12,96.84,382.03,B
150,13,99.66,354.63,B
150,8,149.32,217.89,B
150,9,96.23,400.61,B
150,10,176.29,81.0,B
150,31,215.99,4.39,A
150,36,308.91,164.08,A
150,15,82.06,431.19,B
150,41,13.35,361.57,A
150,4,95.35,351.17,B
150,2,95.0,424.23,B
150,43,92.82,-12.9,C
151,1,341.03,446.48,A
151,39,144.11,453.63,A
151,11,124.89,301.84,B
151,23,159.75,200.02,A
151,42,263.72,176.76,B
151,2,92.7,423.93,B
151,7,92.3,452.73,A
151,12,96.62,381.99,B
151,8,149.11,217.32,B
151,3,294.91,315.26,A
151,9,97.14,401.77,B
151,10,177.94,82.58,B
151,16,130.06,343.21,B
151,31,216.48,5.42,A
151,13,98.6,352.88,B
151,15,80.8,431.94,B
151,41,12.12,361.8,A
151,4,94.5,351.92,B
151,43,92.75,-12.64,C
152,1,341.39,446.68,A
152,39,147.48,455.7,A
152,11,124.0,302.03,B
152,23,158.33,200.8,A
152,3,292.61,315.69,A
152,16,129.7,343.21,B
152,42,264.55,175.86,B
152,2,90.11,424.5,B
152,9,99.19,405.31,B
152,7,90.71,454.49,A
152,8,149.05,217.75,B
152,12,94.44,380.42,B
152,13,98.7,353.75,B
152,10,179.97,85.19,B
152,31,217.99,8.77,A
152,15,78.17,432.05,B
152,41,10.5,362.18,A
152,4,93.41,351.65,B
153,1,341.14,446.58,A
153,39,147.45,455.64,A
153,11,123.91,301.89,B
153,23,158.25,200.85,A
153,3,292.39,315.71,A
153,16,129.74,343.21,B
153,42,264.33,176.05,B
153,2,90.18,424.55,B
153,9,99.23,405.33,B
153,7,90.74,454.47,A
153,8,148.92,217.68,B
153,12,94.45,380.42,B
153,13,98.73,353.75,B
153,10,179.82,85.44,B
153,31,217.44,8.25,A
153,15,78.13,431.96,B
153,41,10.46,362.07,A
153,4,93.37,351.6,B
154,1,339.35,445.31,A
154,11,121.53,301.5,B
154,16,129.45,343.02,B
154,23,157.74,205.45,A
154,39,149.11,456.95,A
154,3,290.27,317.34,A
154,8,147.38,215.97,B
154,7,91.17,457.35,A
154,42,264.49,175.57,B
154,10,180.5,83.92,B
154,9,97.46,404.42,B
154,15,75.14,431.05,B
154,2,88.77,425.1,B
154,13,97.34,353.36,B
154,31,216.65,4.35,A
154,12,93.96,380.94,B
154,4,90.62,350.69,B
154,41,9.53,364.52,A
155,1,337.4,442.35,A
155,3,288.36,316.55,A
155,16,130.0,342.7,B
155,11,120.98,302.75,B
155,39,149.78,455.58,A
155,2,87.65,425.18,B
155,42,266.66,178.01,B
155,9,94.23,400.31,B
155,8,148.05,217.02,B
155,23,155.66,206.41,A
155,7,90.3,457.62,A
155,13,95.66,351.55,B
155,10,181.1,83.08,B
155,15,75.38,433.12,B
155,12,93.17,380.78,B
155,41,12.1,368.76,A
155,4,92.02,352.62,B
156,1,336.1,440.78,A
156,3,288.98,319.56,A
156,2,86.28,426.1,B
156,11,119.87,305.09,B
156,42,269.21,181.1,B
156,39,150.14,455.25,A
156,9,94.68,401.63,B
156,16,129.9,342.83,B
156,23,153.84,208.18,A
156,10,180.84,79.78,B
156,8,146.58,216.08,B
156,7,87.97,457.38,A
156,12,92.16,380.59,B
156,13,96.4,354.49,B
156,15,73.57,432.92,B
156,4,89.4,352.17,B
156,41,13.2,371.61,A
157,1,334.48,440.27,A
157,9,94.28,400.96,B
157,3,288.17,320.99,A
157,11,117.66,303.84,B
157,16,130.91,342.94,B
157,2,84.19,426.55,B
157,39,151.5,455.65,A
157,42,270.66,183.07,B
157,12,90.96,379.43,B
157,23,152.04,206.2,A
157,10,186.45,86.33,B
157,8,149.45,219.08,B
157,7,88.88,456.75,A
157,13,95.01,353.47,B
157,4,87.23,351.39,B
157,15,70.78,432.74,B
157,41,16.22,376.65,A
158,1,331.69,438.76,A
158,16,130.65,342.53,B
158,9,93.43,400.59,B
158,3,287.08,323.08,A
158,11,116.54,304.47,B
158,39,153.38,456.8,A
158,12,89.12,378.71,B
158,7,90.05,458.05,A
158,23,151.8,208.89,A
158,2,82.46,427.89,B
158,10,186.41,84.84,B
158,13,93.74,353.36,B
158,8,150.02,221.82,B
158,15,70.03,435.87,B
158,4,85.77,351.95,B
158,42,268.25,185.58,B
158,41,25.95,388.93,A
159,1,331.66,438.78,A
159,16,130.68,342.59,B
159,9,93.46,400.59,B
159,3,287.05,323.08,A
159,11,116.54,304.45,B
159,39,153.38,456.8,A
159,12,89.16,378.72,B
159,7,90.06,458.02,A
159,23,151.82,208.89,A
159,2,82.5,427.87,B
159,10,186.37,84.78,B
159,13,93.83,353.46,B
159,8,150.06,221.8,B
159,15,70.05,435.82,B
159,4,85.81,351.96,B
159,36,268.06,185.22,A
159,41,26.1,389.04,A
160,1,329.6,438.84,A
160,9,92.17,400.29,B
160,3,285.78,324.53,A
160,39,155.15,457.12,A
160,11,116.13,305.21,B
160,16,130.95,342.94,B
160,2,81.11,427.61,B
160,12,87.9,378.71,B
160,7,88.9,457.31,A
160,13,93.88,355.25,B
160,8,150.23,222.11,B
160,23,150.17,208.63,A
160,10,186.26,81.97,B
160,4,82.95,350.43,B
160,15,62.36,429.05,B
160,43,82.78,-17.11,C
161,1,328.41,440.22,A
161,9,91.06,401.03,B
161,39,157.92,459.5,A
161,16,130.4,342.77,B
161,3,283.25,324.44,A
161,2,79.17,427.54,B
161,11,114.67,305.73,B
161,13,91.96,354.64,B
161,12,85.97,379.27,B
161,7,89.36,458.73,A
161,10,185.62,80.35,B
161,8,148.28,222.54,B
161,23,146.98,208.31,A
161,4,81.13,350.61,B
161,44,65.67,440.85,A
161,15,59.95,431.13,B
161,43,78.9,-20.04,C
162,1,326.89,440.7,A
162,39,159.67,460.95,A
162,16,130.07,342.58,B
162,3,280.74,324.96,A
162,9,89.54,401.24,B
162,13,92.42,354.99,B
162,2,76.13,427.22,B
162,7,89.25,459.2,A
162,12,84.97,380.79,B
162,10,189.82,87.6,B
162,11,113.3,306.3,B
162,4,80.15,351.46,B
162,15,54.18,431.11,B
162,23,146.39,212.65,A
162,8,146.47,221.93,B
162,41,16.86,385.52,A
162,43,78.89,-18.16,C
163,1,326.2,440.49,A
163,39,162.11,462.29,A
163,3,279.08,325.36,A
163,9,88.97,402.36,B
163,16,129.57,342.01,B
163,13,90.19,353.55,B
163,12,83.64,381.41,B
163,2,74.06,426.98,B
163,10,191.01,87.24,B
163,11,113.28,308.69,B
163,4,78.87,352.08,B
163,23,144.42,213.66,A
163,7,89.05,459.19,A
163,8,144.66,220.23,B
163,41,23.65,394.26,A
163,15,49.4,425.21,B
163,43,76.28,-17.67,C
164,1,356.28,445.27,A
164,39,158.81,462.35,A
164,13,85.82,353.0,B
164,3,299.55,309.97,A
164,16,126.35,339.56,B
164,12,77.16,378.5,B
164,15,52.76,434.01,B
164,9,83.87,402.87,B
164,10,195.64,34.62,B
164,2,69.49,426.43,B
164,4,73.86,351.74,B
164,11,108.21,306.07,B
164,23,143.3,201.08,A
164,7,85.84,459.03,A
164,8,142.85,207.46,B
164,41,22.79,394.94,A
164,45,43.82,422.21,A
164,43,68.64,-53.44,C
165,1,356.31,445.33,A
165,39,158.76,462.32,A
165,13,85.82,352.98,B
165,3,299.58,310.01,A
165,16,126.33,339.52,B
165,12,77.19,378.55,B
165,15,52.81,434.05,B
165,9,83.88,402.89,B
165,10,195.74,34.81,B
165,2,69.49,426.45,B
165,4,73.87,351.74,B
165,11,108.2,306.05,B
165,23,143.25,201.04,A
165,7,85.86,459.05,A
165,8,142.84,207.4,B
165,41,22.88,395.05,A
165,45,43.92,422.36,A
165,43,68.67,-53.37,C
166,1,355.5,444.28,A
166,39,159.56,464.24,A
166,3,301.54,312.96,A
166,13,84.54,353.93,B
166,9,82.27,405.87,B
166,45,51.38,437.64,A
166,12,75.44,379.07,B
166,16,127.54,341.19,B
166,7,86.07,462.21,A
166,4,73.23,354.49,B
166,8,143.11,209.98,B
166,11,110.81,312.9,B
166,2,66.88,429.73,B
166,23,143.14,201.61,A
166,15,43.81,425.24,B
167,1,350.22,441.64,A
167,39,160.38,462.14,A
167,3,296.71,315.57,A
167,13,82.01,351.26,B
167,9,80.89,405.3,B
167,12,75.2,378.32,B
167,16,127.69,339.82,B
167,7,87.98,462.43,A
167,23,143.02,207.76,A
167,15,52.74,440.64,B
167,4,71.61,352.45,B
167,11,110.86,313.1,B
167,8,139.38,208.11,B
167,2,64.77,429.53,B
167,41,48.74,428.97,A
167,43,71.47,-50.89,C
168,1,348.44,440.78,A
168,39,160.74,461.42,A
168,3,296.41,317.89,A
168,13,81.12,352.35,B
168,9,80.19,405.37,B
168,12,71.53,375.24,B
168,7,87.3,463.35,A
168,16,128.54,340.42,B
168,11,108.71,312.53,B
168,4,70.89,353.43,B
168,23,142.39,207.96,A
168,45,48.81,440.71,A
168,15,47.9,430.7,B
168,2,62.78,430.16,B
168,8,134.55,203.43,B
168,43,70.42,-50.86,C
169,1,347.98,442.69,A
169,39,162.07,461.85,A
169,9,78.62,405.95,B
169,3,296.78,320.62,A
169,13,79.85,353.38,B
169,16,129.15,340.57,B
169,7,87.85,464.56,A
169,12,69.1,374.04,B
169,19,132.08,203.25,A
169,11,102.93,306.02,B
169,45,46.86,442.61,A
169,8,141.19,207.72,B
169,4,69.47,353.82,B
169,15,45.11,430.84,B
169,2,61.67,431.38,B
169,43,68.94,-49.96,C
170,1,346.01,443.8,A
170,39,163.77,463.11,A
170,9,77.47,406.74,B
